#one user
#45 compairison
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 11 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 1 1,1 0 1
1 1 1,1 1 0
1 1 1,1 1 0
1 1 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 0 1
1 1 0,1 1 1
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 1 0
1 1 0,1 1 0
1 1 0,1 0 1
1 1 0,1 0 1
1 0 1,1 1 1
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 1
1 0 1,1 1 0
1 0 1,1 0 1
1 0 1,1 1 0
1 0 1,1 1 0
